review_id,affected_union_count,failure_reason,source_division_code,source_district_code,source_upazila_code,source_division_name_en,source_district_name_en,source_upazila_name_en,source_division_name_bn,source_district_name_bn,source_upazila_name_bn,candidate_1_summary,candidate_2_summary,candidate_3_summary,selected_candidate,manual_target_division_code,manual_target_district_code,manual_target_upazila_code,review_status,reviewed_by,notes
R-6-46-362,7,nuhil_upazila_name_no_match,6,46,362,Dhaka,Manikganj,Shibaloy,ঢাকা,মানিকগঞ্জ,শিবালয়,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Shibaloy"" / ""শিবালয়"": 0 HDX matches in district 3056. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Shibaloy"" / ""শিবালয়"": 0 HDX matches in district 3056. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Shibaloy"" / ""শিবালয়"": 0 HDX matches in district 3056. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Shibaloy"" / ""শিবালয়"": 0 HDX matches in district 3056. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Shibaloy"" / ""শিবালয়"": 0 HDX matches in district 3056. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Shibaloy"" / ""শিবালয়"": 0 HDX matches in district 3056. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Shibaloy"" / ""শিবালয়"": 0 HDX matches in district 3056. Unions: 7."
R-7-57-434,7,nuhil_upazila_name_no_match,7,57,434,Rangpur,Gaibandha,Phulchari,রংপুর,গাইবান্ধা,ফুলছড়ি,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Phulchari"" / ""ফুলছড়ি"": 0 HDX matches in district 5532. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Phulchari"" / ""ফুলছড়ি"": 0 HDX matches in district 5532. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Phulchari"" / ""ফুলছড়ি"": 0 HDX matches in district 5532. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Phulchari"" / ""ফুলছড়ি"": 0 HDX matches in district 5532. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Phulchari"" / ""ফুলছড়ি"": 0 HDX matches in district 5532. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Phulchari"" / ""ফুলছড়ি"": 0 HDX matches in district 5532. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Phulchari"" / ""ফুলছড়ি"": 0 HDX matches in district 5532. Unions: 7."
R-8-63-481,7,nuhil_upazila_name_no_match,8,63,481,Mymensingh,Jamalpur,Bokshiganj,ময়মনসিংহ,জামালপুর,বকশীগঞ্জ,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Bokshiganj"" / ""বকশীগঞ্জ"": 0 HDX matches in district 4539. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Bokshiganj"" / ""বকশীগঞ্জ"": 0 HDX matches in district 4539. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Bokshiganj"" / ""বকশীগঞ্জ"": 0 HDX matches in district 4539. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Bokshiganj"" / ""বকশীগঞ্জ"": 0 HDX matches in district 4539. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Bokshiganj"" / ""বকশীগঞ্জ"": 0 HDX matches in district 4539. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Bokshiganj"" / ""বকশীগঞ্জ"": 0 HDX matches in district 4539. Unions: 7. | nuhil_upazila_name_no_match; Upazila ""Bokshiganj"" / ""বকশীগঞ্জ"": 0 HDX matches in district 4539. Unions: 7."
R-8-64-482,7,nuhil_district_name_no_match,8,64,482,Mymensingh,Netrokona,Barhatta,ময়মনসিংহ,নেত্রকোণা,বারহাট্টা,codes 45/4572/45720009 | EN: Mymensingh / Netrakona / Barhatta | BN: ময়মনসিংহ বিভাগ | reason: Within mapped HDX division (Mymensingh); Exact normalized English (or cross-field) upazila name match,(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7.
R-8-64-483,7,nuhil_district_name_no_match,8,64,483,Mymensingh,Netrokona,Durgapur,ময়মনসিংহ,নেত্রকোণা,দুর্গাপুর,codes 45/4572/45720018 | EN: Mymensingh / Netrakona / Durgapur | BN: ময়মনসিংহ বিভাগ | reason: Within mapped HDX division (Mymensingh); Exact normalized English (or cross-field) upazila name match,codes 50/5081/50810031 | EN: Rajshahi / Rajshahi / Durgapur | BN: রাজশাহী বিভাগ | reason: Different HDX division than nuhil-mapped 45; Exact normalized English (or cross-field) upazila name match,(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7.
R-8-64-485,7,nuhil_district_name_no_match,8,64,485,Mymensingh,Netrokona,Atpara,ময়মনসিংহ,নেত্রকোণা,আটপাড়া,codes 45/4572/45720004 | EN: Mymensingh / Netrakona / Atpara | BN: ময়মনসিংহ বিভাগ | reason: Within mapped HDX division (Mymensingh); Exact normalized English (or cross-field) upazila name match,(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7.
R-8-64-489,7,nuhil_district_name_no_match,8,64,489,Mymensingh,Netrokona,Mohongonj,ময়মনসিংহ,নেত্রকোণা,মোহনগঞ্জ,(no candidate),(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 7.
R-1-1-11,6,nuhil_upazila_name_no_match,1,1,11,Chattagram,Cumilla,Comilla Sadar,চট্টগ্রাম,কুমিল্লা,কুমিল্লা সদর,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Comilla Sadar"" / ""কুমিল্লা সদর"": 0 HDX matches in district 2019. Unions: 6."
R-1-6-56,6,nuhil_upazila_name_no_match,1,6,56,Chattagram,Chandpur,Matlab South,চট্টগ্রাম,চাঁদপুর,মতলব দক্ষিণ,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Matlab South"" / ""মতলব দক্ষিণ"": 0 HDX matches in district 2013. Unions: 6. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions."
R-1-9-82,6,nuhil_district_name_no_match,1,9,82,Chattagram,Coxsbazar,Kutubdia,চট্টগ্রাম,কক্সবাজার,কুতুবদিয়া,codes 20/2022/20220045 | EN: Chattogram / Cox's Bazar / Kutubdia | BN: চট্টগ্রাম বিভাগ | reason: Within mapped HDX division (Chattagram); Exact normalized English (or cross-field) upazila name match,(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions.
R-1-9-87,6,nuhil_district_name_no_match,1,9,87,Chattagram,Coxsbazar,Teknaf,চট্টগ্রাম,কক্সবাজার,টেকনাফ,codes 20/2022/20220090 | EN: Chattogram / Cox's Bazar / Teknaf | BN: চট্টগ্রাম বিভাগ | reason: Within mapped HDX division (Chattagram); Exact normalized English (or cross-field) upazila name match,(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions. | nuhil_missing_division; nuhil division id 1 missing; 6 unions.
R-2-14-126,6,nuhil_upazila_name_no_match,2,14,126,Rajshahi,Bogura,Dupchanchia,রাজশাহী,বগুড়া,দুপচাচিঁয়া,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Dupchanchia"" / ""দুপচাচিঁয়া"": 0 HDX matches in district 5010. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Dupchanchia"" / ""দুপচাচিঁয়া"": 0 HDX matches in district 5010. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Dupchanchia"" / ""দুপচাচিঁয়া"": 0 HDX matches in district 5010. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Dupchanchia"" / ""দুপচাচিঁয়া"": 0 HDX matches in district 5010. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Dupchanchia"" / ""দুপচাচিঁয়া"": 0 HDX matches in district 5010. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Dupchanchia"" / ""দুপচাচিঁয়া"": 0 HDX matches in district 5010. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Dupchanchia"" / ""দুপচাচিঁয়া"": 0 HDX matches in district 5010. Unions: 6."
R-2-15-136,6,nuhil_upazila_name_no_match,2,15,136,Rajshahi,Rajshahi,Mohonpur,রাজশাহী,রাজশাহী,মোহনপুর,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Mohonpur"" / ""মোহনপুর"": 0 HDX matches in district 5081. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Mohonpur"" / ""মোহনপুর"": 0 HDX matches in district 5081. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Mohonpur"" / ""মোহনপুর"": 0 HDX matches in district 5081. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Mohonpur"" / ""মোহনপুর"": 0 HDX matches in district 5081. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Mohonpur"" / ""মোহনপুর"": 0 HDX matches in district 5081. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Mohonpur"" / ""মোহনপুর"": 0 HDX matches in district 5081. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Mohonpur"" / ""মোহনপুর"": 0 HDX matches in district 5081. Unions: 6."
R-3-27-208,6,nuhil_upazila_name_no_match,3,27,208,Khulna,Khulna,Digholia,খুলনা,খুলনা,দিঘলিয়া,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Digholia"" / ""দিঘলিয়া"": 0 HDX matches in district 4047. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Digholia"" / ""দিঘলিয়া"": 0 HDX matches in district 4047. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Digholia"" / ""দিঘলিয়া"": 0 HDX matches in district 4047. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Digholia"" / ""দিঘলিয়া"": 0 HDX matches in district 4047. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Digholia"" / ""দিঘলিয়া"": 0 HDX matches in district 4047. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Digholia"" / ""দিঘলিয়া"": 0 HDX matches in district 4047. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Digholia"" / ""দিঘলিয়া"": 0 HDX matches in district 4047. Unions: 6."
R-4-30-231,6,nuhil_district_name_no_match,4,30,231,Barisal,Jhalakathi,Kathalia,বরিশাল,ঝালকাঠি,কাঠালিয়া,(no candidate),(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6.
R-4-30-233,6,nuhil_district_name_no_match,4,30,233,Barisal,Jhalakathi,Rajapur,বরিশাল,ঝালকাঠি,রাজাপুর,codes 10/1042/10420084 | EN: Barishal / Jhalokati / Rajapur | BN: বরিশাল বিভাগ | reason: Within mapped HDX division (Barisal); Exact normalized English (or cross-field) upazila name match,(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6.
R-4-33-251,6,nuhil_district_name_no_match,4,33,251,Barisal,Barisal,Babuganj,বরিশাল,বরিশাল,বাবুগঞ্জ,codes 10/1006/10060003 | EN: Barishal / Barishal / Babuganj | BN: বরিশাল বিভাগ | reason: Within mapped HDX division (Barisal); Exact normalized English (or cross-field) upazila name match,(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6.
R-4-33-258,6,nuhil_district_name_no_match,4,33,258,Barisal,Barisal,Hizla,বরিশাল,বরিশাল,হিজলা,(no candidate),(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6.
R-5-36-279,6,nuhil_upazila_name_no_match,5,36,279,Sylhet,Sylhet,Jaintiapur,সিলেট,সিলেট,জৈন্তাপুর,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Jaintiapur"" / ""জৈন্তাপুর"": 0 HDX matches in district 6091. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Jaintiapur"" / ""জৈন্তাপুর"": 0 HDX matches in district 6091. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Jaintiapur"" / ""জৈন্তাপুর"": 0 HDX matches in district 6091. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Jaintiapur"" / ""জৈন্তাপুর"": 0 HDX matches in district 6091. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Jaintiapur"" / ""জৈন্তাপুর"": 0 HDX matches in district 6091. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Jaintiapur"" / ""জৈন্তাপুর"": 0 HDX matches in district 6091. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Jaintiapur"" / ""জৈন্তাপুর"": 0 HDX matches in district 6091. Unions: 6."
R-6-44-334,6,nuhil_upazila_name_no_match,6,44,334,Dhaka,Tangail,Bhuapur,ঢাকা,টাঙ্গাইল,ভুয়াপুর,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Bhuapur"" / ""ভুয়াপুর"": 0 HDX matches in district 3093. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Bhuapur"" / ""ভুয়াপুর"": 0 HDX matches in district 3093. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Bhuapur"" / ""ভুয়াপুর"": 0 HDX matches in district 3093. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Bhuapur"" / ""ভুয়াপুর"": 0 HDX matches in district 3093. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Bhuapur"" / ""ভুয়াপুর"": 0 HDX matches in district 3093. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Bhuapur"" / ""ভুয়াপুর"": 0 HDX matches in district 3093. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Bhuapur"" / ""ভুয়াপুর"": 0 HDX matches in district 3093. Unions: 6."
R-7-53-402,6,nuhil_upazila_name_no_match,7,53,402,Rangpur,Panchagarh,Atwari,রংপুর,পঞ্চগড়,আটোয়ারী,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Atwari"" / ""আটোয়ারী"": 0 HDX matches in district 5577. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Atwari"" / ""আটোয়ারী"": 0 HDX matches in district 5577. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Atwari"" / ""আটোয়ারী"": 0 HDX matches in district 5577. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Atwari"" / ""আটোয়ারী"": 0 HDX matches in district 5577. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Atwari"" / ""আটোয়ারী"": 0 HDX matches in district 5577. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Atwari"" / ""আটোয়ারী"": 0 HDX matches in district 5577. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Atwari"" / ""আটোয়ারী"": 0 HDX matches in district 5577. Unions: 6."
R-7-54-410,6,nuhil_upazila_name_no_match,7,54,410,Rangpur,Dinajpur,Kaharol,রংপুর,দিনাজপুর,কাহারোল,codes 55/5527/55270056 | EN: Rangpur / Dinajpur / Kaharole | BN: রংপুর বিভাগ | reason: Within mapped HDX division (Rangpur); District + upazila name similarity (token / substring),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Kaharol"" / ""কাহারোল"": 0 HDX matches in district 5527. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Kaharol"" / ""কাহারোল"": 0 HDX matches in district 5527. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Kaharol"" / ""কাহারোল"": 0 HDX matches in district 5527. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Kaharol"" / ""কাহারোল"": 0 HDX matches in district 5527. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Kaharol"" / ""কাহারোল"": 0 HDX matches in district 5527. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Kaharol"" / ""কাহারোল"": 0 HDX matches in district 5527. Unions: 6. | nuhil_upazila_name_no_match; Upazila ""Kaharol"" / ""কাহারোল"": 0 HDX matches in district 5527. Unions: 6."
R-8-64-487,6,nuhil_district_name_no_match,8,64,487,Mymensingh,Netrokona,Khaliajuri,ময়মনসিংহ,নেত্রকোণা,খালিয়াজুরী,codes 45/4572/45720038 | EN: Mymensingh / Netrakona / Khaliajuri | BN: ময়মনসিংহ বিভাগ | reason: Within mapped HDX division (Mymensingh); Exact normalized English (or cross-field) upazila name match,codes 60/6058/60580035 | EN: Sylhet / Moulvibazar / Juri | BN: সিলেট বিভাগ | reason: Different HDX division than nuhil-mapped 45; Upazila name similarity only (weak — verify district),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 6.
R-1-10-92,5,nuhil_upazila_name_no_match,1,10,92,Chattagram,Khagrachhari,Mohalchari,চট্টগ্রাম,খাগড়াছড়ি,মহালছড়ি,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Mohalchari"" / ""মহালছড়ি"": 0 HDX matches in district 2046. Unions: 5. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions."
R-1-11-99,5,nuhil_upazila_name_no_match,1,11,99,Chattagram,Bandarban,Naikhongchhari,চট্টগ্রাম,বান্দরবান,নাইক্ষ্যংছড়ি,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Naikhongchhari"" / ""নাইক্ষ্যংছড়ি"": 0 HDX matches in district 2003. Unions: 5. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions."
R-1-8-79,5,nuhil_upazila_name_no_match,1,8,79,Chattagram,Chattogram,Karnafuli,চট্টগ্রাম,চট্টগ্রাম,কর্ণফুলী,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Karnafuli"" / ""কর্ণফুলী"": 0 HDX matches in district 2015. Unions: 5. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions."
R-1-9-83,5,nuhil_district_name_no_match,1,9,83,Chattagram,Coxsbazar,Ukhiya,চট্টগ্রাম,কক্সবাজার,উখিয়া,(no candidate),(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 5. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions. | nuhil_missing_division; nuhil division id 1 missing; 5 unions.
R-2-13-118,5,nuhil_upazila_name_no_match,2,13,118,Rajshahi,Pabna,Atghoria,রাজশাহী,পাবনা,আটঘরিয়া,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Atghoria"" / ""আটঘরিয়া"": 0 HDX matches in district 5076. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Atghoria"" / ""আটঘরিয়া"": 0 HDX matches in district 5076. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Atghoria"" / ""আটঘরিয়া"": 0 HDX matches in district 5076. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Atghoria"" / ""আটঘরিয়া"": 0 HDX matches in district 5076. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Atghoria"" / ""আটঘরিয়া"": 0 HDX matches in district 5076. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Atghoria"" / ""আটঘরিয়া"": 0 HDX matches in district 5076. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Atghoria"" / ""আটঘরিয়া"": 0 HDX matches in district 5076. Unions: 5."
R-2-14-128,5,nuhil_upazila_name_no_match,2,14,128,Rajshahi,Bogura,Nondigram,রাজশাহী,বগুড়া,নন্দিগ্রাম,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Nondigram"" / ""নন্দিগ্রাম"": 0 HDX matches in district 5010. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Nondigram"" / ""নন্দিগ্রাম"": 0 HDX matches in district 5010. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Nondigram"" / ""নন্দিগ্রাম"": 0 HDX matches in district 5010. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Nondigram"" / ""নন্দিগ্রাম"": 0 HDX matches in district 5010. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Nondigram"" / ""নন্দিগ্রাম"": 0 HDX matches in district 5010. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Nondigram"" / ""নন্দিগ্রাম"": 0 HDX matches in district 5010. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Nondigram"" / ""নন্দিগ্রাম"": 0 HDX matches in district 5010. Unions: 5."
