reason,detail,payload
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2093"",""upazilaId"":""230"",""nameEn"":""Nathullabad"",""nameBn"":""নথুলল্লাবাদ""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2094"",""upazilaId"":""230"",""nameEn"":""Ponabalia"",""nameBn"":""পোনাবালিয়া""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2095"",""upazilaId"":""230"",""nameEn"":""Sekherhat"",""nameBn"":""শেখেরহাট""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2096"",""upazilaId"":""230"",""nameEn"":""Gabkhandhansiri"",""nameBn"":""গাবখান ধানসিঁড়ি""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2097"",""upazilaId"":""231"",""nameEn"":""Amua"",""nameBn"":""আমুয়া""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2098"",""upazilaId"":""231"",""nameEn"":""Awrabunia"",""nameBn"":""আওরাবুনিয়া""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2099"",""upazilaId"":""231"",""nameEn"":""Chenchrirampur"",""nameBn"":""চেঁচরীরামপুর""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2100"",""upazilaId"":""231"",""nameEn"":""Kanthalia"",""nameBn"":""কাঠালিয়া""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2101"",""upazilaId"":""231"",""nameEn"":""Patikhalghata"",""nameBn"":""পাটিখালঘাটা""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2102"",""upazilaId"":""231"",""nameEn"":""Shaulajalia"",""nameBn"":""শৌলজালিয়া""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2103"",""upazilaId"":""232"",""nameEn"":""Subidpur"",""nameBn"":""সুবিদপুর""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2104"",""upazilaId"":""232"",""nameEn"":""Siddhakati"",""nameBn"":""সিদ্ধকাঠী""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2105"",""upazilaId"":""232"",""nameEn"":""Ranapasha"",""nameBn"":""রানাপাশা""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2106"",""upazilaId"":""232"",""nameEn"":""Nachanmohal"",""nameBn"":""নাচনমহল""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2107"",""upazilaId"":""232"",""nameEn"":""Mollahat"",""nameBn"":""মোল্লারহাট""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2108"",""upazilaId"":""232"",""nameEn"":""Magar"",""nameBn"":""মগর""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2109"",""upazilaId"":""232"",""nameEn"":""Kusanghal"",""nameBn"":""কুশঙ্গল""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2110"",""upazilaId"":""232"",""nameEn"":""Kulkathi"",""nameBn"":""কুলকাঠী""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2111"",""upazilaId"":""232"",""nameEn"":""Dapdapia"",""nameBn"":""দপদপিয়া""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2112"",""upazilaId"":""232"",""nameEn"":""Bharabpasha"",""nameBn"":""ভৈরবপাশা""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2113"",""upazilaId"":""233"",""nameEn"":""Suktagarh"",""nameBn"":""শুক্তাগড়""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2114"",""upazilaId"":""233"",""nameEn"":""Saturia"",""nameBn"":""সাতুরিয়া""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2115"",""upazilaId"":""233"",""nameEn"":""Mathbari"",""nameBn"":""মঠবাড়ী""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2116"",""upazilaId"":""233"",""nameEn"":""Galua"",""nameBn"":""গালুয়া""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2117"",""upazilaId"":""233"",""nameEn"":""Baraia"",""nameBn"":""বড়ইয়া""}"
nuhil_district_name_no_match,Jhalakathi,"{""id"":""2118"",""upazilaId"":""233"",""nameEn"":""Rajapur"",""nameBn"":""রাজাপুর""}"
nuhil_upazila_name_no_match,Zianagar,"{""id"":""2212"",""upazilaId"":""245"",""nameEn"":""Balipara"",""nameBn"":""বালিপাড়া""}"
nuhil_upazila_name_no_match,Zianagar,"{""id"":""2213"",""upazilaId"":""245"",""nameEn"":""Pattashi"",""nameBn"":""পত্তাশি""}"
nuhil_upazila_name_no_match,Zianagar,"{""id"":""2214"",""upazilaId"":""245"",""nameEn"":""Parerhat"",""nameBn"":""পাড়েরহাট""}"
nuhil_upazila_name_no_match,Nesarabad,"{""id"":""2233"",""upazilaId"":""248"",""nameEn"":""Boldia"",""nameBn"":""বলদিয়া""}"
nuhil_upazila_name_no_match,Nesarabad,"{""id"":""2234"",""upazilaId"":""248"",""nameEn"":""Sohagdal"",""nameBn"":""সোহাগদল""}"
nuhil_upazila_name_no_match,Nesarabad,"{""id"":""2235"",""upazilaId"":""248"",""nameEn"":""Atghorkuriana"",""nameBn"":""আটঘর কুড়িয়ানা""}"
nuhil_upazila_name_no_match,Nesarabad,"{""id"":""2236"",""upazilaId"":""248"",""nameEn"":""Jolabari"",""nameBn"":""জলাবাড়ী""}"
nuhil_upazila_name_no_match,Nesarabad,"{""id"":""2237"",""upazilaId"":""248"",""nameEn"":""Doyhary"",""nameBn"":""দৈহারী""}"
nuhil_upazila_name_no_match,Nesarabad,"{""id"":""2238"",""upazilaId"":""248"",""nameEn"":""Guarekha"",""nameBn"":""গুয়ারেখা""}"
nuhil_upazila_name_no_match,Nesarabad,"{""id"":""2239"",""upazilaId"":""248"",""nameEn"":""Somudoykathi"",""nameBn"":""সমুদয়কাঠী""}"
nuhil_upazila_name_no_match,Nesarabad,"{""id"":""2240"",""upazilaId"":""248"",""nameEn"":""Sutiakathi"",""nameBn"":""সুটিয়াকাঠী""}"
nuhil_upazila_name_no_match,Nesarabad,"{""id"":""2241"",""upazilaId"":""248"",""nameEn"":""Sarengkathi"",""nameBn"":""সারেংকাঠী""}"
nuhil_upazila_name_no_match,Nesarabad,"{""id"":""2242"",""upazilaId"":""248"",""nameEn"":""Shorupkathi"",""nameBn"":""স্বরুপকাঠী""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2243"",""upazilaId"":""249"",""nameEn"":""Raipasha Karapur"",""nameBn"":""রায়পাশা কড়াপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2244"",""upazilaId"":""249"",""nameEn"":""Kashipur"",""nameBn"":""কাশীপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2245"",""upazilaId"":""249"",""nameEn"":""Charbaria"",""nameBn"":""চরবাড়িয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2246"",""upazilaId"":""249"",""nameEn"":""Shyastabad"",""nameBn"":""সায়েস্তাবাদ""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2247"",""upazilaId"":""249"",""nameEn"":""Charmonai"",""nameBn"":""চরমোনাই""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2248"",""upazilaId"":""249"",""nameEn"":""Zagua"",""nameBn"":""জাগুয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2249"",""upazilaId"":""249"",""nameEn"":""Charcowa"",""nameBn"":""চরকাউয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2250"",""upazilaId"":""249"",""nameEn"":""Chandpura"",""nameBn"":""চাঁদপুরা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2251"",""upazilaId"":""249"",""nameEn"":""Tungibaria"",""nameBn"":""টুঙ্গীবাড়িয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2252"",""upazilaId"":""249"",""nameEn"":""Chandramohan"",""nameBn"":""চন্দ্রমোহন""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2253"",""upazilaId"":""250"",""nameEn"":""Charamaddi"",""nameBn"":""চরামদ্দি""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2254"",""upazilaId"":""250"",""nameEn"":""Charade"",""nameBn"":""চরাদি""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2255"",""upazilaId"":""250"",""nameEn"":""Darial"",""nameBn"":""দাড়িয়াল""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2256"",""upazilaId"":""250"",""nameEn"":""Dudhal"",""nameBn"":""দুধল""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2257"",""upazilaId"":""250"",""nameEn"":""Durgapasha"",""nameBn"":""দুর্গাপাশা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2258"",""upazilaId"":""250"",""nameEn"":""Faridpur"",""nameBn"":""ফরিদপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2259"",""upazilaId"":""250"",""nameEn"":""Kabai"",""nameBn"":""কবাই""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2260"",""upazilaId"":""250"",""nameEn"":""Nalua"",""nameBn"":""নলুয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2261"",""upazilaId"":""250"",""nameEn"":""Kalashkathi"",""nameBn"":""কলসকাঠী""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2262"",""upazilaId"":""250"",""nameEn"":""Garuria"",""nameBn"":""গারুরিয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2263"",""upazilaId"":""250"",""nameEn"":""Bharpasha"",""nameBn"":""ভরপাশা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2264"",""upazilaId"":""250"",""nameEn"":""Rangasree"",""nameBn"":""রঙ্গশ্রী""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2265"",""upazilaId"":""250"",""nameEn"":""Padreeshibpur"",""nameBn"":""পাদ্রিশিবপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2266"",""upazilaId"":""250"",""nameEn"":""Niamoti"",""nameBn"":""নিয়ামতি""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2267"",""upazilaId"":""251"",""nameEn"":""Jahangir Nagar"",""nameBn"":""জাহাঙ্গীর নগর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2268"",""upazilaId"":""251"",""nameEn"":""Kaderpur"",""nameBn"":""কেদারপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2269"",""upazilaId"":""251"",""nameEn"":""Deherhoti"",""nameBn"":""দেহেরগতি""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2270"",""upazilaId"":""251"",""nameEn"":""Chandpasha"",""nameBn"":""চাঁদপাশা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2271"",""upazilaId"":""251"",""nameEn"":""Rahamtpur"",""nameBn"":""রহমতপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2272"",""upazilaId"":""251"",""nameEn"":""Madhbpasha"",""nameBn"":""মাধবপাশা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2273"",""upazilaId"":""252"",""nameEn"":""Shatla"",""nameBn"":""সাতলা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2274"",""upazilaId"":""252"",""nameEn"":""Harta"",""nameBn"":""হারতা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2275"",""upazilaId"":""252"",""nameEn"":""Jalla"",""nameBn"":""জল্লা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2276"",""upazilaId"":""252"",""nameEn"":""Otra"",""nameBn"":""ওটরা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2277"",""upazilaId"":""252"",""nameEn"":""Sholok"",""nameBn"":""শোলক""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2278"",""upazilaId"":""252"",""nameEn"":""Barakhota"",""nameBn"":""বরাকোঠা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2279"",""upazilaId"":""252"",""nameEn"":""Bamrail"",""nameBn"":""বামরাইল""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2280"",""upazilaId"":""252"",""nameEn"":""Shikerpur Wazirpur"",""nameBn"":""শিকারপুর উজিরপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2281"",""upazilaId"":""252"",""nameEn"":""Gouthia"",""nameBn"":""গুঠিয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2282"",""upazilaId"":""253"",""nameEn"":""Bisharkandi"",""nameBn"":""বিশারকান্দি""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2283"",""upazilaId"":""253"",""nameEn"":""Illuhar"",""nameBn"":""ইলুহার""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2284"",""upazilaId"":""253"",""nameEn"":""Sayedkathi"",""nameBn"":""সৈয়দকাঠী""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2285"",""upazilaId"":""253"",""nameEn"":""Chakhar"",""nameBn"":""চাখার""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2286"",""upazilaId"":""253"",""nameEn"":""Saliabakpur"",""nameBn"":""সলিয়াবাকপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2287"",""upazilaId"":""253"",""nameEn"":""Baishari"",""nameBn"":""বাইশারী""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2288"",""upazilaId"":""253"",""nameEn"":""Banaripara"",""nameBn"":""বানারিপাড়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2289"",""upazilaId"":""253"",""nameEn"":""Udykhati"",""nameBn"":""উদয়কাঠী""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2290"",""upazilaId"":""254"",""nameEn"":""Khanjapur"",""nameBn"":""খাঞ্জাপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2291"",""upazilaId"":""254"",""nameEn"":""Barthi"",""nameBn"":""বার্থী""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2292"",""upazilaId"":""254"",""nameEn"":""Chandshi"",""nameBn"":""চাঁদশী""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2293"",""upazilaId"":""254"",""nameEn"":""Mahilara"",""nameBn"":""মাহিলারা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2294"",""upazilaId"":""254"",""nameEn"":""Nalchira"",""nameBn"":""নলচিড়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2295"",""upazilaId"":""254"",""nameEn"":""Batajore"",""nameBn"":""বাটাজোর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2296"",""upazilaId"":""254"",""nameEn"":""Sarikal"",""nameBn"":""সরিকল""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2297"",""upazilaId"":""255"",""nameEn"":""Rajihar"",""nameBn"":""রাজিহার""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2298"",""upazilaId"":""255"",""nameEn"":""Bakal"",""nameBn"":""বাকাল""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2299"",""upazilaId"":""255"",""nameEn"":""Bagdha"",""nameBn"":""বাগধা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2300"",""upazilaId"":""255"",""nameEn"":""Goila"",""nameBn"":""গৈলা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2301"",""upazilaId"":""255"",""nameEn"":""Ratnapur"",""nameBn"":""রত্নপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2302"",""upazilaId"":""256"",""nameEn"":""Andarmanik"",""nameBn"":""আন্দারমানিক""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2303"",""upazilaId"":""256"",""nameEn"":""Lata"",""nameBn"":""লতা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2304"",""upazilaId"":""256"",""nameEn"":""Charakkorea"",""nameBn"":""চরএককরিয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2305"",""upazilaId"":""256"",""nameEn"":""Ulania"",""nameBn"":""উলানিয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2306"",""upazilaId"":""256"",""nameEn"":""Mehendigong"",""nameBn"":""মেহেন্দিগঞ্জ""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2307"",""upazilaId"":""256"",""nameEn"":""Biddanandapur"",""nameBn"":""বিদ্যানন্দনপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2308"",""upazilaId"":""256"",""nameEn"":""Bhashanchar"",""nameBn"":""ভাষানচর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2309"",""upazilaId"":""256"",""nameEn"":""Jangalia"",""nameBn"":""জাঙ্গালিয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2310"",""upazilaId"":""256"",""nameEn"":""Alimabad"",""nameBn"":""আলিমাবাদ""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2311"",""upazilaId"":""256"",""nameEn"":""Chandpur"",""nameBn"":""চানপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2312"",""upazilaId"":""256"",""nameEn"":""Darirchar Khajuria"",""nameBn"":""দড়িরচর খাজুরিয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2313"",""upazilaId"":""256"",""nameEn"":""Gobindapur"",""nameBn"":""গোবিন্দপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2314"",""upazilaId"":""256"",""nameEn"":""Chargopalpur"",""nameBn"":""চরগোপালপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2315"",""upazilaId"":""257"",""nameEn"":""Batamara"",""nameBn"":""বাটামারা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2316"",""upazilaId"":""257"",""nameEn"":""Nazirpur"",""nameBn"":""নাজিরপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2317"",""upazilaId"":""257"",""nameEn"":""Safipur"",""nameBn"":""সফিপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2318"",""upazilaId"":""257"",""nameEn"":""Gaschua"",""nameBn"":""গাছুয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2319"",""upazilaId"":""257"",""nameEn"":""Charkalekha"",""nameBn"":""চরকালেখা""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2320"",""upazilaId"":""257"",""nameEn"":""Muladi"",""nameBn"":""মুলাদী""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2321"",""upazilaId"":""257"",""nameEn"":""Kazirchar"",""nameBn"":""কাজিরচর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2322"",""upazilaId"":""258"",""nameEn"":""Harinathpur"",""nameBn"":""হরিনাথপুর""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2323"",""upazilaId"":""258"",""nameEn"":""Memania"",""nameBn"":""মেমানিয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2324"",""upazilaId"":""258"",""nameEn"":""Guabaria"",""nameBn"":""গুয়াবাড়িয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2325"",""upazilaId"":""258"",""nameEn"":""Barjalia"",""nameBn"":""বড়জালিয়া""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2326"",""upazilaId"":""258"",""nameEn"":""Hizla Gourabdi"",""nameBn"":""হিজলা গৌরাব্দি""}"
nuhil_district_name_no_match,Barisal,"{""id"":""2327"",""upazilaId"":""258"",""nameEn"":""Dhulkhola"",""nameBn"":""ধুলখোলা""}"
nuhil_upazila_name_no_match,Borhan Sddin,"{""id"":""2341"",""upazilaId"":""260"",""nameEn"":""Boromanika"",""nameBn"":""বড় মানিকা""}"
nuhil_upazila_name_no_match,Borhan Sddin,"{""id"":""2342"",""upazilaId"":""260"",""nameEn"":""Deula"",""nameBn"":""দেউলা""}"
nuhil_upazila_name_no_match,Borhan Sddin,"{""id"":""2343"",""upazilaId"":""260"",""nameEn"":""Kutuba"",""nameBn"":""কুতুবা""}"
nuhil_upazila_name_no_match,Borhan Sddin,"{""id"":""2344"",""upazilaId"":""260"",""nameEn"":""Pakshia"",""nameBn"":""পক্ষিয়া""}"
nuhil_upazila_name_no_match,Borhan Sddin,"{""id"":""2345"",""upazilaId"":""260"",""nameEn"":""Kachia"",""nameBn"":""কাচিয়া""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2346"",""upazilaId"":""261"",""nameEn"":""Osmangonj"",""nameBn"":""ওসমানগঞ্জ""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2347"",""upazilaId"":""261"",""nameEn"":""Aslampur"",""nameBn"":""আছলামপুর""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2348"",""upazilaId"":""261"",""nameEn"":""Zinnagor"",""nameBn"":""জিন্নাগড়""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2349"",""upazilaId"":""261"",""nameEn"":""Aminabad"",""nameBn"":""আমিনাবাদ""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2350"",""upazilaId"":""261"",""nameEn"":""Nilkomol"",""nameBn"":""নীলকমল""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2351"",""upazilaId"":""261"",""nameEn"":""Charmadraj"",""nameBn"":""চরমাদ্রাজ""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2352"",""upazilaId"":""261"",""nameEn"":""Awajpur"",""nameBn"":""আওয়াজপুর""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2353"",""upazilaId"":""261"",""nameEn"":""Awajpur"",""nameBn"":""আওয়াজপুর""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2354"",""upazilaId"":""261"",""nameEn"":""Charkolmi"",""nameBn"":""চরকলমী""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2355"",""upazilaId"":""261"",""nameEn"":""Charmanika"",""nameBn"":""চরমানিকা""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2356"",""upazilaId"":""261"",""nameEn"":""Hazarigonj"",""nameBn"":""হাজারীগঞ্জ""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2357"",""upazilaId"":""261"",""nameEn"":""Jahanpur"",""nameBn"":""জাহানপুর""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2358"",""upazilaId"":""261"",""nameEn"":""Nurabad"",""nameBn"":""নুরাবাদ""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2359"",""upazilaId"":""261"",""nameEn"":""Rasulpur"",""nameBn"":""রসুলপুর""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2360"",""upazilaId"":""261"",""nameEn"":""Kukrimukri"",""nameBn"":""কুকরীমূকরী""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2361"",""upazilaId"":""261"",""nameEn"":""Abubakarpur"",""nameBn"":""আবুবকরপুর""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2362"",""upazilaId"":""261"",""nameEn"":""Abdullahpur"",""nameBn"":""আবদুল্লাহ""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2363"",""upazilaId"":""261"",""nameEn"":""Nazrulnagar"",""nameBn"":""নজরুল নগর""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2364"",""upazilaId"":""261"",""nameEn"":""Mujibnagar"",""nameBn"":""মুজিব নগর""}"
nuhil_upazila_name_no_match,Charfesson,"{""id"":""2365"",""upazilaId"":""261"",""nameEn"":""Dalchar"",""nameBn"":""ঢালচর""}"
nuhil_upazila_name_no_match,Doulatkhan,"{""id"":""2366"",""upazilaId"":""262"",""nameEn"":""Madanpur"",""nameBn"":""মদনপুর""}"
nuhil_upazila_name_no_match,Doulatkhan,"{""id"":""2367"",""upazilaId"":""262"",""nameEn"":""Madua"",""nameBn"":""মেদুয়া""}"
nuhil_upazila_name_no_match,Doulatkhan,"{""id"":""2368"",""upazilaId"":""262"",""nameEn"":""Charpata"",""nameBn"":""চরপাতা""}"
nuhil_upazila_name_no_match,Doulatkhan,"{""id"":""2369"",""upazilaId"":""262"",""nameEn"":""North Joy Nagar"",""nameBn"":""উত্তর জয়নগর""}"
nuhil_upazila_name_no_match,Doulatkhan,"{""id"":""2370"",""upazilaId"":""262"",""nameEn"":""South Joy Nagar"",""nameBn"":""দক্ষিন জয়নগর""}"
nuhil_upazila_name_no_match,Doulatkhan,"{""id"":""2371"",""upazilaId"":""262"",""nameEn"":""Char Khalipa"",""nameBn"":""চর খলিফা""}"
nuhil_upazila_name_no_match,Doulatkhan,"{""id"":""2372"",""upazilaId"":""262"",""nameEn"":""Sayedpur"",""nameBn"":""সৈয়দপুর""}"
nuhil_upazila_name_no_match,Doulatkhan,"{""id"":""2373"",""upazilaId"":""262"",""nameEn"":""Hazipur"",""nameBn"":""হাজীপুর""}"
nuhil_upazila_name_no_match,Doulatkhan,"{""id"":""2374"",""upazilaId"":""262"",""nameEn"":""Vhovanipur"",""nameBn"":""ভবানীপুর""}"
nuhil_upazila_name_no_match,Pathorghata,"{""id"":""2422"",""upazilaId"":""270"",""nameEn"":""Raihanpur"",""nameBn"":""রায়হানপুর""}"
nuhil_upazila_name_no_match,Pathorghata,"{""id"":""2423"",""upazilaId"":""270"",""nameEn"":""Nachnapara"",""nameBn"":""নাচনাপাড়া""}"
nuhil_upazila_name_no_match,Pathorghata,"{""id"":""2424"",""upazilaId"":""270"",""nameEn"":""Charduany"",""nameBn"":""চরদুয়ানী""}"
nuhil_upazila_name_no_match,Pathorghata,"{""id"":""2425"",""upazilaId"":""270"",""nameEn"":""Patharghata"",""nameBn"":""পাথরঘাটা""}"
nuhil_upazila_name_no_match,Pathorghata,"{""id"":""2426"",""upazilaId"":""270"",""nameEn"":""Kalmegha"",""nameBn"":""কালমেঘা""}"
nuhil_upazila_name_no_match,Pathorghata,"{""id"":""2427"",""upazilaId"":""270"",""nameEn"":""Kakchira"",""nameBn"":""কাকচিঢ়া""}"
nuhil_upazila_name_no_match,Pathorghata,"{""id"":""2428"",""upazilaId"":""270"",""nameEn"":""Kathaltali"",""nameBn"":""কাঠালতলী""}"
nuhil_upazila_name_no_match,Jaintiapur,"{""id"":""2498"",""upazilaId"":""279"",""nameEn"":""Nijpat"",""nameBn"":""নিজপাট""}"
nuhil_upazila_name_no_match,Jaintiapur,"{""id"":""2499"",""upazilaId"":""279"",""nameEn"":""Jaintapur"",""nameBn"":""জৈন্তাপুর""}"
nuhil_upazila_name_no_match,Jaintiapur,"{""id"":""2500"",""upazilaId"":""279"",""nameEn"":""Charikatha"",""nameBn"":""চারিকাটা""}"
nuhil_upazila_name_no_match,Jaintiapur,"{""id"":""2501"",""upazilaId"":""279"",""nameEn"":""Darbast"",""nameBn"":""দরবস্ত""}"
nuhil_upazila_name_no_match,Jaintiapur,"{""id"":""2502"",""upazilaId"":""279"",""nameEn"":""Fatehpur"",""nameBn"":""ফতেপুর""}"
nuhil_upazila_name_no_match,Jaintiapur,"{""id"":""2503"",""upazilaId"":""279"",""nameEn"":""Chiknagul"",""nameBn"":""চিকনাগুল""}"
nuhil_upazila_name_no_match,Dakshinsurma,"{""id"":""2530"",""upazilaId"":""283"",""nameEn"":""Lalabazar"",""nameBn"":""লালাবাজার""}"
nuhil_upazila_name_no_match,Dakshinsurma,"{""id"":""2531"",""upazilaId"":""283"",""nameEn"":""Moglabazar"",""nameBn"":""মোগলাবাজার""}"
nuhil_upazila_name_no_match,Dakshinsurma,"{""id"":""2532"",""upazilaId"":""283"",""nameEn"":""Boroikandi"",""nameBn"":""বড়ইকান্দি""}"
nuhil_upazila_name_no_match,Dakshinsurma,"{""id"":""2533"",""upazilaId"":""283"",""nameEn"":""Silam"",""nameBn"":""সিলাম""}"
nuhil_upazila_name_no_match,Dakshinsurma,"{""id"":""2534"",""upazilaId"":""283"",""nameEn"":""Daudpur"",""nameBn"":""দাউদপুর""}"
nuhil_upazila_name_no_match,Dakshinsurma,"{""id"":""2535"",""upazilaId"":""283"",""nameEn"":""Mollargaon"",""nameBn"":""মোল্লারগাঁও""}"
